qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|3275|NP_418091.1	gnl|RZaadb|196	42.41	158	86	1	5	157	4	161	5e-45	143	159	96.2264150943396
gnl|ECaadb|3276|NP_418092.1	gnl|RZaadb|1059	37.16	296	159	8	1	269	1	296	2e-55	178	269	100
gnl|ECaadb|3277|NP_418093.1	gnl|RZaadb|56	54.55	55	25	0	1	55	1	55	4e-16	62	55	100
gnl|ECaadb|3278|NP_418094.1	gnl|RZaadb|588	49.28	69	34	1	1	68	1	69	4e-16	64.3	78	87.1794871794872
gnl|ECaadb|3279|NP_418095.4	gnl|RZaadb|1755	33.98	206	136	0	11	216	63	268	3e-37	129	222	92.7927927927928
gnl|ECaadb|3280|NP_418096.4	gnl|RZaadb|3366	45.91	379	199	5	1	376	1	376	9e-75	236	406	92.6108374384236
gnl|ECaadb|3281|NP_418097.2	gnl|RZaadb|3372	43.48	138	75	3	15	150	19	155	4e-32	109	152	89.4736842105263
gnl|ECaadb|3283|NP_418099.1	gnl|RZaadb|3292	30.23	129	80	5	23	147	34	156	1e-08	50.8	213	58.6854460093897
gnl|ECaadb|3284|NP_418101.1	gnl|RZaadb|2791	36.27	295	177	5	2	287	3	295	4e-40	139	287	99.6515679442509
gnl|ECaadb|3286|NP_418103.4	gnl|RZaadb|3503	36.63	172	98	3	2	162	3	174	1e-12	62	205	78.5365853658537
gnl|ECaadb|3288|NP_418105.1	gnl|RZaadb|658	51.56	192	90	2	3	193	14	203	6e-65	197	207	92.2705314009662
gnl|ECaadb|3289|NP_418106.1	gnl|RZaadb|49	51.85	54	25	1	1	54	1	53	5e-12	55.1	91	59.3406593406593
gnl|ECaadb|3290|NP_418107.1	gnl|RZaadb|1190	37.63	699	386	11	7	659	7	701	7e-148	446	702	93.019943019943
gnl|ECaadb|3291|NP_418108.1	gnl|RZaadb|3335	36.67	150	92	3	16	163	129	277	1e-20	85.5	229	64.6288209606987
gnl|ECaadb|3292|NP_418109.1	gnl|RZaadb|1850	41.9	685	375	10	1	674	1	673	2e-153	458	693	97.2582972582973
gnl|ECaadb|3301|NP_418118.2	gnl|RZaadb|5979	38.68	349	214	0	19	367	16	364	3e-70	224	396	88.1313131313131
gnl|ECaadb|3304|NP_418121.1	gnl|RZaadb|2406	40.21	572	326	6	15	581	3	563	7e-130	389	588	96.4285714285714
gnl|ECaadb|3323|NP_418142.1	gnl|RZaadb|5087	55.8	138	59	2	1	136	1	138	1e-47	148	137	99.2700729927007
gnl|ECaadb|3328|NP_418148.1	gnl|RZaadb|3096	35.79	299	176	10	5	290	6	301	1e-40	140	292	97.9452054794521
gnl|ECaadb|3332|NP_418156.1	gnl|RZaadb|1054	41.6	375	207	7	1	366	1	372	3e-93	281	366	100
gnl|ECaadb|3333|NP_418157.1	gnl|RZaadb|1060	33.33	474	288	9	5	455	40	508	2e-72	235	467	96.5738758029979
gnl|ECaadb|3336|NP_418161.1	gnl|RZaadb|5534	30.42	503	304	11	61	533	87	573	5e-67	225	548	86.3138686131387
gnl|ECaadb|3337|NP_418162.1	gnl|RZaadb|4274	40.22	460	241	7	4	454	5	439	2e-79	251	454	99.3392070484581
gnl|ECaadb|3344|NP_418169.1	gnl|RZaadb|1832	35.4	113	69	2	5	117	1	109	3e-15	67.8	188	60.1063829787234
gnl|ECaadb|3346|NP_418171.1	gnl|RZaadb|1364	32.81	192	126	2	1	190	15	205	1e-28	105	221	85.972850678733
gnl|ECaadb|3351|NP_418177.1	gnl|RZaadb|5128	31.8	456	287	14	3	454	10	445	1e-54	186	470	96.1702127659574
gnl|ECaadb|3354|NP_418180.1	gnl|RZaadb|242	35.05	214	138	1	7	219	3	216	1e-40	137	241	88.3817427385892
gnl|ECaadb|3355|NP_418181.1	gnl|RZaadb|243	54.9	255	114	1	4	257	17	271	7e-97	282	257	98.8326848249027
gnl|ECaadb|3359|NP_418185.1	gnl|RZaadb|1848	49.03	616	299	10	1	609	1	608	0	525	609	100
gnl|ECaadb|3360|NP_418186.1	gnl|RZaadb|1847	40.95	442	239	6	9	446	8	431	6e-105	317	456	96.0526315789474
gnl|ECaadb|3362|NP_418188.1	gnl|RZaadb|1544	71.24	466	126	2	2	460	8	472	0	610	460	99.7826086956522
gnl|ECaadb|3363|NP_418189.1	gnl|RZaadb|4421	35.47	296	180	6	1	287	1	294	1e-45	153	287	100
gnl|ECaadb|3364|NP_418190.1	gnl|RZaadb|4420	55.73	515	209	4	1	507	1	504	0	539	513	98.8304093567251
gnl|ECaadb|3371|NP_418197.1	gnl|RZaadb|4275	52.44	616	289	2	7	622	6	617	0	535	629	97.933227344992
gnl|ECaadb|3378|NP_418206.1	gnl|RZaadb|3017	45.61	228	122	1	51	278	40	265	1e-46	157	321	71.0280373831776
gnl|ECaadb|3379|NP_418207.1	gnl|RZaadb|1101	34.75	282	173	4	23	293	41	322	3e-43	148	296	91.554054054054
gnl|ECaadb|3380|NP_418208.1	gnl|RZaadb|4964	39.09	307	184	3	1	305	1	306	2e-53	174	309	98.705501618123
gnl|ECaadb|3381|NP_418209.1	gnl|RZaadb|5778	33.87	310	193	6	1	305	4	306	2e-50	168	330	92.4242424242424
gnl|ECaadb|3382|NP_418210.1	gnl|RZaadb|1125	40.8	473	262	9	12	475	5	468	1e-83	263	475	97.6842105263158
gnl|ECaadb|3384|NP_418214.2	gnl|RZaadb|3377	41.85	497	278	4	6	492	5	500	2e-114	345	506	96.2450592885375
gnl|ECaadb|3387|NP_418220.1	gnl|RZaadb|5306	31.55	393	257	8	32	414	20	410	5e-46	163	514	74.5136186770428
gnl|ECaadb|3389|NP_418222.1	gnl|RZaadb|79	34.71	291	176	7	35	320	14	295	1e-37	138	491	58.2484725050916
gnl|ECaadb|3389|NP_418222.1	gnl|RZaadb|79	31.65	139	83	4	349	481	193	325	1e-11	63.2	491	27.0875763747454
gnl|ECaadb|3390|NP_418223.1	gnl|RZaadb|188	44.83	87	41	2	7	89	139	222	1e-17	72.4	93	89.247311827957
gnl|ECaadb|3392|NP_418228.2	gnl|RZaadb|226	54.74	95	43	0	11	105	9	103	4e-36	116	109	87.1559633027523
gnl|ECaadb|3393|NP_418230.1	gnl|RZaadb|676	68.99	416	129	0	1	416	1	416	0	594	419	99.2840095465394
gnl|ECaadb|3397|NP_418238.1	gnl|RZaadb|3136	31.78	343	220	7	1	340	1	332	2e-45	157	376	90.4255319148936
gnl|ECaadb|3400|NP_418242.1	gnl|RZaadb|5608	31.55	206	130	4	37	235	49	250	9e-23	91.7	246	80.8943089430894
gnl|ECaadb|3407|NP_418254.2	gnl|RZaadb|5686	32.74	281	174	7	1	270	5	281	1e-31	116	274	98.5401459854015
gnl|ECaadb|3409|NP_418256.1	gnl|RZaadb|4415	35.93	295	176	5	11	294	19	311	2e-38	135	298	95.3020134228188
gnl|ECaadb|3411|NP_418258.1	gnl|RZaadb|5977	42.88	646	342	8	11	642	1	633	6e-154	463	720	87.7777777777778
gnl|ECaadb|3412|NP_418260.1	gnl|RZaadb|1142	35.63	334	188	10	1	316	1	325	3e-49	164	316	100
gnl|ECaadb|3423|NP_418279.1	gnl|RZaadb|3358	36.61	437	269	4	46	480	48	478	2e-83	266	546	79.6703296703297
gnl|ECaadb|3425|NP_418282.1	gnl|RZaadb|1743	35.69	255	150	5	2	243	4	257	2e-37	130	258	93.7984496124031
gnl|ECaadb|3433|NP_418293.2	gnl|RZaadb|2037	37.27	161	96	3	9	167	6	163	7e-30	105	175	90.8571428571429
gnl|ECaadb|3434|NP_418294.1	gnl|RZaadb|5346	31.53	203	118	7	5	192	9	205	3e-18	76.6	194	96.9072164948454
gnl|ECaadb|3440|NP_418300.1	gnl|RZaadb|3480	44.44	999	468	14	9	928	7	997	0	699	928	99.1379310344828
gnl|ECaadb|3441|NP_418301.3	gnl|RZaadb|3315	39.59	197	101	4	11	193	15	207	5e-38	129	210	87.1428571428571
gnl|ECaadb|3443|NP_418303.2	gnl|RZaadb|6066	38.43	445	268	5	12	452	5	447	9e-105	316	457	96.4989059080963
gnl|ECaadb|3444|NP_418304.1	gnl|RZaadb|1274	44.21	475	248	6	6	468	5	474	1e-124	369	469	98.7206823027718
gnl|ECaadb|3445|NP_418305.1	gnl|RZaadb|1808	39.33	239	132	7	121	349	132	367	7e-43	150	349	65.6160458452722
gnl|ECaadb|3446|NP_418306.1	gnl|RZaadb|194	65.95	467	158	1	2	468	3	468	0	653	469	99.5735607675906
gnl|ECaadb|3454|NP_418316.4	gnl|RZaadb|2324	34.47	409	255	7	2	404	12	413	3e-76	240	413	97.5786924939467
gnl|ECaadb|3456|NP_418318.1	gnl|RZaadb|961	34.57	269	175	1	4	272	9	276	6e-35	125	298	90.2684563758389
gnl|ECaadb|3457|NP_418319.2	gnl|RZaadb|3740	37.04	297	179	4	3	291	12	308	3e-44	150	298	96.9798657718121
gnl|ECaadb|3458|NP_418320.2	gnl|RZaadb|3897	36.73	245	155	0	11	255	6	250	5e-58	183	261	93.8697318007663
gnl|ECaadb|3469|NP_418331.1	gnl|RZaadb|1537	43.45	267	142	3	16	277	6	268	6e-65	202	277	94.5848375451263
gnl|ECaadb|3475|NP_418337.1	gnl|RZaadb|1656	41.18	102	60	0	3	104	5	106	1e-28	97.4	104	98.0769230769231
gnl|ECaadb|3478|NP_418341.1	gnl|RZaadb|52	34.34	99	65	0	176	274	229	327	2e-14	70.1	278	35.6115107913669
gnl|ECaadb|3484|NP_418347.1	gnl|RZaadb|5757	34.14	290	180	7	171	452	130	416	1e-41	151	457	61.7067833698031
gnl|ECaadb|3485|NP_418348.1	gnl|RZaadb|4796	48.46	227	112	2	1	226	1	223	4e-60	186	232	97.4137931034483
gnl|ECaadb|3486|NP_418350.1	gnl|RZaadb|175	31.02	274	181	3	26	297	26	293	1e-41	143	300	90.6666666666667
gnl|ECaadb|3488|NP_418352.1	gnl|RZaadb|1652	61.8	322	120	3	9	328	18	338	2e-133	381	329	97.2644376899696
gnl|ECaadb|3490|NP_418354.1	gnl|RZaadb|1917	40.76	238	134	4	3	237	6	239	6e-52	167	255	92.156862745098
gnl|ECaadb|3495|NP_418359.1	gnl|RZaadb|301	35.09	228	137	6	9	227	23	248	1e-37	130	248	88.3064516129032
gnl|ECaadb|3497|NP_418361.1	gnl|RZaadb|3892	51.72	493	235	2	6	496	4	495	4e-180	512	502	97.808764940239
gnl|ECaadb|3502|NP_418366.1	gnl|RZaadb|1025	57.49	447	174	5	1	443	1	435	2e-171	485	443	100
gnl|ECaadb|3503|NP_418367.1	gnl|RZaadb|1024	63.37	172	62	1	1	172	1	171	5e-66	197	176	97.7272727272727
gnl|ECaadb|3505|NP_418369.1	gnl|RZaadb|5131	36.98	338	210	3	5	341	2	337	1e-63	203	341	98.8269794721408
gnl|ECaadb|3506|NP_418370.1	gnl|RZaadb|1545	33.29	724	454	14	14	729	32	734	8e-116	363	732	97.8142076502732
gnl|ECaadb|3507|NP_418371.1	gnl|RZaadb|29	44.12	68	34	2	1	64	1	68	5e-13	55.5	70	91.4285714285714
gnl|ECaadb|3510|NP_418374.1	gnl|RZaadb|3660	34.99	403	229	7	13	383	26	427	1e-62	204	386	96.1139896373057
gnl|ECaadb|3512|NP_418376.1	gnl|RZaadb|2307	43.68	277	149	1	23	292	12	288	3e-83	250	296	91.2162162162162
gnl|ECaadb|3513|NP_418377.1	gnl|RZaadb|5584	61.94	733	254	9	10	726	5	728	0	821	726	98.7603305785124
gnl|ECaadb|3526|NP_418392.1	gnl|RZaadb|4047	30.47	361	232	7	9	361	4	353	1e-38	139	383	92.1671018276762
gnl|ECaadb|3527|NP_418393.1	gnl|RZaadb|915	32.53	249	124	12	99	323	78	306	5e-16	75.1	334	67.3652694610778
gnl|ECaadb|3529|NP_418395.1	gnl|RZaadb|1533	45.48	442	237	4	3	442	14	453	3e-129	380	457	96.2800875273523
gnl|ECaadb|3530|NP_418396.1	gnl|RZaadb|3649	39.93	293	168	3	1	290	4	291	4e-60	191	305	95.0819672131148
gnl|ECaadb|3531|NP_418397.2	gnl|RZaadb|1255	39.7	471	263	6	5	465	2	461	2e-116	347	466	98.9270386266094
gnl|ECaadb|3536|NP_418402.2	gnl|RZaadb|5990	40.44	225	130	4	13	234	1	224	4e-45	151	285	77.8947368421053
gnl|ECaadb|3538|NP_418404.1	gnl|RZaadb|2629	31.36	236	144	9	89	314	24	251	9e-13	64.7	321	70.404984423676
gnl|ECaadb|3539|NP_418405.1	gnl|RZaadb|1018	53.99	313	135	5	9	316	22	330	2e-116	337	316	97.4683544303797
gnl|ECaadb|3540|NP_418407.1	gnl|RZaadb|123	74.68	395	93	2	1	393	1	390	0	521	394	99.746192893401
gnl|ECaadb|3542|NP_418409.1	gnl|RZaadb|117	52.02	173	82	1	8	180	4	175	6e-65	194	181	95.5801104972376
gnl|ECaadb|3543|NP_418410.1	gnl|RZaadb|118	60.99	141	54	1	1	140	1	141	3e-52	160	142	98.5915492957746
gnl|ECaadb|3544|NP_418411.1	gnl|RZaadb|119	55.51	227	101	0	6	232	4	230	7e-70	211	234	97.008547008547
gnl|ECaadb|3545|NP_418412.1	gnl|RZaadb|5832	35.5	169	98	2	7	165	5	172	4e-21	82.4	165	96.3636363636364
gnl|ECaadb|3546|NP_418413.1	gnl|RZaadb|120	60.4	101	33	1	7	100	6	106	2e-23	85.5	121	77.6859504132231
gnl|ECaadb|3547|NP_418414.1	gnl|RZaadb|121	58.52	1362	537	11	4	1341	6	1363	0	1618	1342	99.7019374068554
gnl|ECaadb|3548|NP_418415.1	gnl|RZaadb|5914	59.37	1366	539	9	2	1362	3	1357	0	1508	1407	96.7306325515281
gnl|ECaadb|3551|NP_418418.2	gnl|RZaadb|3819	38.89	252	152	2	1	250	1	252	1e-52	169	256	97.65625
gnl|ECaadb|3553|NP_418421.1	gnl|RZaadb|3820	49.74	189	95	0	15	203	6	194	2e-46	150	211	89.5734597156398
gnl|ECaadb|3554|NP_418422.1	gnl|RZaadb|3817	68.6	602	169	6	26	626	16	598	0	844	631	95.2456418383518
gnl|ECaadb|3556|NP_418425.1	gnl|RZaadb|4273	41	339	193	6	8	345	7	339	2e-76	236	354	95.4802259887006
gnl|ECaadb|3559|NP_418428.1	gnl|RZaadb|17	48.31	89	46	0	1	89	1	89	8e-27	91.7	90	98.8888888888889
gnl|ECaadb|3564|NP_418433.1	gnl|RZaadb|3079	58.64	428	171	5	1	428	1	422	8e-169	478	429	99.7668997668998
gnl|ECaadb|3565|NP_418434.1	gnl|RZaadb|4289	54.48	536	218	9	7	529	16	538	2e-179	513	529	98.8657844990548
gnl|ECaadb|3568|NP_418437.1	gnl|RZaadb|325	44.81	308	169	1	1	308	1	307	2e-97	287	309	99.6763754045307
gnl|ECaadb|3570|NP_418439.1	gnl|RZaadb|5951	62.29	419	146	6	19	434	15	424	0	519	434	95.852534562212
gnl|ECaadb|3574|NP_418443.1	gnl|RZaadb|5380	62.45	1225	450	6	8	1224	22	1244	0	1525	1227	99.1850040749796
gnl|ECaadb|3575|NP_418444.1	gnl|RZaadb|2384	34.3	519	337	3	16	533	19	534	9e-78	252	543	95.3959484346225
gnl|ECaadb|3580|NP_418449.1	gnl|RZaadb|3289	55.27	512	226	3	31	541	24	533	0	587	549	93.0783242258652
gnl|ECaadb|3590|NP_418459.1	gnl|RZaadb|1033	55.52	362	146	3	3	359	4	355	2e-131	378	371	96.2264150943396
gnl|ECaadb|3594|NP_418464.1	gnl|RZaadb|5503	35.15	239	153	2	49	286	76	313	2e-37	132	290	82.0689655172414
gnl|ECaadb|3596|NP_418466.1	gnl|RZaadb|2065	38	100	55	4	3	99	7	102	5e-11	53.5	122	79.5081967213115
gnl|ECaadb|3598|NP_418468.3	gnl|RZaadb|3261	37.38	428	236	9	32	443	22	433	3e-49	171	459	89.760348583878
gnl|ECaadb|3599|NP_418469.1	gnl|RZaadb|1250	64.18	67	24	0	1	67	1	67	9e-26	87.4	69	97.1014492753623
gnl|ECaadb|3600|NP_418470.4	gnl|RZaadb|592	37.01	127	76	2	23	146	5	130	2e-16	69.3	171	72.5146198830409
gnl|ECaadb|3603|NP_418473.3	gnl|RZaadb|5354	55.87	315	137	2	28	341	8	321	2e-118	343	345	91.0144927536232
gnl|ECaadb|3605|NP_418475.1	gnl|RZaadb|1843	51.08	323	155	2	5	327	7	326	3e-104	306	327	98.7767584097859
gnl|ECaadb|3606|NP_418476.1	gnl|RZaadb|1196	34.52	478	269	10	28	468	22	492	2e-89	279	471	93.6305732484076
gnl|ECaadb|3610|NP_418480.1	gnl|RZaadb|5384	41.04	134	73	2	4	132	3	135	8e-29	100	138	93.4782608695652
gnl|ECaadb|3612|NP_418482.1	gnl|RZaadb|1854	59.46	962	364	7	1	940	4	961	0	1083	940	100
gnl|ECaadb|3613|NP_418483.1	gnl|RZaadb|1855	60	100	39	1	6	104	5	104	1e-40	132	178	55.6179775280899
gnl|ECaadb|3617|NP_418487.1	gnl|RZaadb|1540	67.83	143	46	0	11	153	12	154	2e-60	182	154	92.8571428571429
gnl|ECaadb|3619|NP_418489.1	gnl|RZaadb|2150	30.74	309	184	8	109	411	110	394	6e-15	74.7	549	55.1912568306011
gnl|ECaadb|3623|NP_418493.1	gnl|RZaadb|4284	65.89	642	216	2	7	646	6	646	0	870	652	98.159509202454
gnl|ECaadb|3633|NP_418503.1	gnl|RZaadb|4427	36.71	692	416	11	5	687	252	930	3e-149	456	715	95.5244755244755
gnl|ECaadb|3641|NP_418511.1	gnl|RZaadb|5243	41.11	506	287	5	2	507	14	508	1e-129	384	510	99.2156862745098
gnl|ECaadb|3644|NP_418514.1	gnl|RZaadb|563	37.58	149	87	3	3	149	2	146	4e-26	94	149	98.6577181208054
gnl|ECaadb|3646|NP_418517.1	gnl|RZaadb|1761	33.33	108	71	1	38	144	49	156	2e-12	58.9	144	74.3055555555556
gnl|ECaadb|3647|NP_418518.1	gnl|RZaadb|479	34.46	177	111	3	3	175	14	189	4e-26	96.7	185	93.5135135135135
gnl|ECaadb|3648|NP_418519.1	gnl|RZaadb|1039	49.17	362	181	2	16	377	20	378	1e-105	313	378	95.7671957671958
gnl|ECaadb|3649|NP_418520.1	gnl|RZaadb|3469	57.41	216	92	0	4	219	7	222	4e-87	255	226	95.5752212389381
gnl|ECaadb|3650|NP_418522.1	gnl|RZaadb|274	76.47	272	64	0	1	272	1	272	3e-162	449	281	96.797153024911
gnl|ECaadb|3651|NP_418523.1	gnl|RZaadb|3468	60.76	344	123	4	1	337	1	339	3e-139	397	354	95.1977401129944
gnl|ECaadb|3652|NP_418524.1	gnl|RZaadb|3467	39.47	190	114	1	3	191	8	197	3e-38	128	194	97.4226804123711
gnl|ECaadb|3653|NP_418525.1	gnl|RZaadb|3466	40.56	143	83	2	8	149	17	158	6e-28	99	150	94.6666666666667
gnl|ECaadb|3656|NP_418530.1	gnl|RZaadb|5557	46.34	246	127	3	4	249	2	242	7e-66	204	262	93.8931297709924
gnl|ECaadb|3658|NP_418532.1	gnl|RZaadb|924	54.17	72	33	0	39	110	2	73	2e-19	73.2	111	64.8648648648649
gnl|ECaadb|3661|NP_418535.1	gnl|RZaadb|4295	34.81	316	190	6	21	331	17	321	3e-52	184	500	62.2
gnl|ECaadb|3663|NP_418537.1	gnl|RZaadb|4025	44.04	218	120	1	1	216	1	218	1e-50	161	222	97.2972972972973
gnl|ECaadb|3669|NP_418543.1	gnl|RZaadb|4550	66.96	448	146	1	1	448	1	446	0	650	451	99.3348115299335
gnl|ECaadb|3677|NP_418551.1	gnl|RZaadb|5417	38.46	78	47	1	11	88	14	90	4e-11	52	90	86.6666666666667
gnl|ECaadb|3683|NP_418557.1	gnl|RZaadb|1877	30	100	69	1	1	100	1	99	2e-07	50.8	512	19.53125
gnl|ECaadb|3688|NP_418562.4	gnl|RZaadb|4667	55.79	466	205	1	3	468	7	471	5e-173	492	478	97.489539748954
gnl|ECaadb|3691|NP_418566.1	gnl|RZaadb|363	47.42	97	50	1	1	97	1	96	6e-26	90.1	97	100
gnl|ECaadb|3692|NP_418567.1	gnl|RZaadb|3108	69.25	530	161	2	1	529	1	529	0	633	548	96.5328467153285
gnl|ECaadb|3695|NP_418570.1	gnl|RZaadb|4321	36.13	274	172	2	63	333	46	319	5e-56	183	342	79.2397660818714
gnl|ECaadb|3696|NP_418571.1	gnl|RZaadb|675	35.11	188	122	0	1	188	1	188	3e-40	132	188	100
gnl|ECaadb|3697|NP_418572.4	gnl|RZaadb|388	57.28	103	44	0	1	103	1	103	4e-25	88.2	105	98.0952380952381
gnl|ECaadb|3699|NP_418574.1	gnl|RZaadb|5404	43.1	355	199	3	23	376	29	381	1e-100	300	377	93.8992042440318
gnl|ECaadb|3704|NP_418579.2	gnl|RZaadb|4322	36.31	336	188	7	7	318	11	344	7e-55	180	325	96
gnl|ECaadb|3712|NP_418587.1	gnl|RZaadb|3386	39.38	320	189	4	8	326	13	328	6e-78	243	379	84.1688654353562
gnl|ECaadb|3713|NP_418588.1	gnl|RZaadb|5933	30.41	444	278	11	35	459	26	457	6e-38	143	515	82.5242718446602
gnl|ECaadb|3714|NP_418589.1	gnl|RZaadb|4259	41.48	135	75	3	8	140	11	143	1e-25	99	153	86.9281045751634
gnl|ECaadb|3716|NP_418591.1	gnl|RZaadb|3101	42.77	332	184	4	1	332	1	326	1e-64	221	615	53.9837398373984
gnl|ECaadb|3717|NP_418592.1	gnl|RZaadb|5373	39.45	289	171	3	8	294	6	292	2e-63	200	316	90.8227848101266
gnl|ECaadb|3718|NP_418593.1	gnl|RZaadb|1	49.25	67	33	1	3	68	4	70	6e-22	79.7	102	64.7058823529412
gnl|ECaadb|3719|NP_418594.1	gnl|RZaadb|1282	46.54	361	187	4	52	406	56	416	5e-87	269	426	83.3333333333333
gnl|ECaadb|3720|NP_418595.1	gnl|RZaadb|483	36.16	271	163	3	98	358	83	353	6e-50	170	419	62.291169451074
gnl|ECaadb|3721|NP_418596.1	gnl|RZaadb|482	32.8	314	153	7	27	332	31	294	8e-37	132	334	91.6167664670659
gnl|ECaadb|3723|NP_418598.1	gnl|RZaadb|1464	51.62	432	204	4	3	431	2	431	2e-146	421	432	99.3055555555556
gnl|ECaadb|3724|NP_418599.1	gnl|RZaadb|995	40.97	144	78	4	1	139	1	142	3e-29	102	141	98.5815602836879
gnl|ECaadb|3725|NP_418600.4	gnl|RZaadb|2620	38.13	619	355	13	121	729	157	757	3e-114	363	813	74.9077490774908
gnl|ECaadb|3726|NP_418601.1	gnl|RZaadb|2608	35.68	227	131	5	5	228	66	280	1e-29	110	243	92.1810699588477
gnl|ECaadb|3727|NP_418602.1	gnl|RZaadb|3915	30.15	136	90	3	2	132	7	142	3e-20	78.6	133	98.4962406015038
gnl|ECaadb|3728|NP_418603.1	gnl|RZaadb|3916	31.86	226	152	2	1	226	1	224	4e-16	72.4	232	97.4137931034483
gnl|ECaadb|3730|NP_418605.1	gnl|RZaadb|287	46.46	127	68	0	6	132	7	133	8e-30	102	132	96.2121212121212
gnl|ECaadb|3733|NP_418608.6	gnl|RZaadb|2614	46.41	446	232	4	9	449	14	457	7e-119	359	541	81.5157116451017
gnl|ECaadb|3737|NP_418612.1	gnl|RZaadb|524	32.03	256	164	4	1	249	1	253	6e-42	141	251	99.203187250996
gnl|ECaadb|3746|NP_418621.5	gnl|RZaadb|656	40.91	88	51	1	4	90	4	91	1e-18	74.3	131	66.412213740458
gnl|ECaadb|3748|NP_418623.1	gnl|RZaadb|655	58.82	68	28	0	4	71	13	80	5e-24	84	75	90.6666666666667
gnl|ECaadb|3749|NP_418624.1	gnl|RZaadb|2795	37.67	146	89	2	1	146	1	144	2e-18	75.5	149	97.986577181208
gnl|ECaadb|3756|NP_418632.1	gnl|RZaadb|2256	34.29	280	179	2	2	276	5	284	1e-39	137	286	96.1538461538462
gnl|ECaadb|3757|NP_418633.4	gnl|RZaadb|1338	43.97	116	62	1	14	126	9	124	4e-33	110	126	89.6825396825397
gnl|ECaadb|3758|NP_418634.1	gnl|RZaadb|1240	46.85	634	312	13	24	645	42	662	0	565	647	96.1360123647604
gnl|ECaadb|3759|NP_418635.1	gnl|RZaadb|2553	41.18	255	133	6	1	241	1	252	2e-43	145	246	97.9674796747967
gnl|ECaadb|3763|NP_418640.1	gnl|RZaadb|1611	43.42	152	79	2	44	195	4	148	4e-38	127	212	71.6981132075472
gnl|ECaadb|3769|NP_418647.1	gnl|RZaadb|1552	55.17	174	78	0	1	174	1	174	5e-69	205	176	98.8636363636364
gnl|ECaadb|3770|NP_418648.1	gnl|RZaadb|298	69.93	296	87	2	24	318	26	320	9e-147	413	318	92.7672955974843
gnl|ECaadb|3771|NP_418651.3	gnl|RZaadb|1846	65.68	271	93	0	39	309	30	300	5e-84	255	341	79.4721407624633
gnl|ECaadb|3772|NP_418652.2	gnl|RZaadb|631	65.65	294	101	0	1	294	1	294	1e-115	335	331	88.821752265861
gnl|ECaadb|3776|NP_418656.1	gnl|RZaadb|1137	39.86	414	234	7	47	450	40	448	3e-76	243	450	89.7777777777778
gnl|ECaadb|3779|NP_418660.1	gnl|RZaadb|2408	34.97	529	284	14	7	508	11	506	3e-90	285	551	91.1070780399274
gnl|ECaadb|3783|NP_418664.2	gnl|RZaadb|4680	32.46	114	70	4	16	128	19	126	1e-16	68.2	128	88.28125
gnl|ECaadb|3785|NP_418666.1	gnl|RZaadb|2615	35.22	301	173	11	8	297	7	296	1e-36	131	311	93.2475884244373
gnl|ECaadb|3787|NP_418669.1	gnl|RZaadb|1100	79.07	129	27	0	1	129	1	129	6e-77	221	131	98.4732824427481
gnl|ECaadb|3788|NP_418670.1	gnl|RZaadb|1694	43.51	239	126	3	4	233	4	242	9e-51	163	237	97.0464135021097
gnl|ECaadb|3794|NP_418679.1	gnl|RZaadb|1734	47.81	983	405	16	1	932	2	927	0	880	951	98.0021030494217
gnl|ECaadb|3796|NP_418681.1	gnl|RZaadb|2787	41.06	436	242	7	41	472	41	465	3e-97	300	503	85.8846918489066
gnl|ECaadb|3799|NP_418684.1	gnl|RZaadb|2924	60.05	418	163	1	8	421	12	429	5e-177	505	500	82.8
gnl|ECaadb|3802|NP_418687.1	gnl|RZaadb|4935	52.8	250	118	0	1	250	1	250	2e-98	285	254	98.4251968503937
gnl|ECaadb|3803|NP_418688.1	gnl|RZaadb|4937	39.07	343	203	4	6	343	2	343	2e-83	254	343	98.5422740524781
gnl|ECaadb|3804|NP_418689.1	gnl|RZaadb|3157	42.94	163	91	2	5	166	11	172	7e-45	144	187	86.6310160427807
gnl|ECaadb|3812|NP_418704.1	gnl|RZaadb|5264	33.24	340	200	7	54	379	3	329	5e-44	152	383	85.1174934725849
gnl|ECaadb|3814|NP_418708.1	gnl|RZaadb|3992	34.82	313	191	4	19	318	31	343	2e-19	84.7	318	94.3396226415094
gnl|ECaadb|3821|NP_418715.2	gnl|RZaadb|2029	30.65	310	196	9	22	322	16	315	3e-36	130	328	91.7682926829268
gnl|ECaadb|3847|NP_418742.1	gnl|RZaadb|3905	50.13	393	187	3	1	387	1	390	8e-141	404	394	98.2233502538071
gnl|ECaadb|3856|NP_418751.4	gnl|RZaadb|1974	41.38	174	95	5	11	182	9	177	1e-35	120	184	93.4782608695652
gnl|ECaadb|3857|NP_418752.1	gnl|RZaadb|1427	33.43	332	201	7	31	349	39	363	5e-27	108	392	81.3775510204082
gnl|ECaadb|3872|NP_418772.4	gnl|RZaadb|5114	39.07	215	124	3	2	214	9	218	8e-42	146	318	66.9811320754717
gnl|ECaadb|3872|NP_418772.4	gnl|RZaadb|5114	40	60	35	1	255	313	296	355	5e-08	51.2	318	18.5534591194969
gnl|ECaadb|3877|NP_418778.4	gnl|RZaadb|3281	40.18	336	199	2	4	338	1	335	2e-68	215	340	98.5294117647059
