riType	tfName	tgName	riEvidence	tgLocusTag	tgCopLocusTag
tf-promoter	Lrp	livJ	C	b3460	b3460
tf-promoter	Lrp	livK	W	b3458	b3458
tf-promoter	Lrp	lrp	S	b0889	b0889
tf-promoter	Lrp	lysP	S	b2156	b2156
tf-promoter	Lrp	lysU	C	b4129	b4129
tf-promoter	Lrp	malT	W	b3418	b3418
tf-promoter	Lrp	micF	S	b4439	b4439
tf-promoter	Lrp	ompC	S	b2215	b2215
tf-promoter	Lrp	oppA	S	b1243	b1243
tf-promoter	Lrp	osmC	C	b1482	b1482
tf-promoter	Lrp	osmY	C	b4376	b4376
tf-promoter	Lrp	ridA	C	b4243	b4243
tf-promoter	Lrp	rrsA	S	b3851	b3851
tf-promoter	Lrp	rrsA	W	b3851	b3851
tf-promoter	Lrp	rrsB	S	b3968	b3968
tf-promoter	Lrp	rrsC	S	b3756	b3756
tf-promoter	Lrp	rrsD	W	b3278	b3278
tf-promoter	Lrp	rrsE	W	b4007	b4007
tf-promoter	Lrp	rrsG	W	b2591	b2591
tf-promoter	Lrp	rrsH	W	b0201	b0201
tf-promoter	Lrp	sdaA	S	b1814	b1814
tf-promoter	Lrp	serA	S	b2913	b2913
tf-promoter	Lrp	serC	C	b0907	b0907
tf-promoter	Lrp	ssrS	S	b2911	b2911
tf-promoter	Lrp	stpA	C	b2669	b2669
tf-promoter	Lrp	yeiL	W	b2163	b2163
tf-promoter	Lrp	yojI	W	b2211	b2211
tf-promoter	LsrR	lsrA	C	b1513	b1513
tf-promoter	LsrR	lsrR	C	b1512	b1512
tf-promoter	LysR	lysA	W	b2838	b2838
tf-promoter	LysR	lysR	W	b2839	b2839
tf-promoter	MalI	malI	C	b1620	b1620
tf-promoter	MalI	malX	S	b1621	b1621
tf-promoter	MalT	malE	C	b4034	b4034
tf-promoter	MalT	malK	C	b4035	b4035
tf-promoter	MalT	malP	C	b3417	b3417
tf-promoter	MalT	malP	S	b3417	b3417
tf-promoter	MalT	malS	W	b3571	b3571
tf-promoter	MalT	malZ	W	b0403	b0403
tf-promoter	MarA	acnA	S	b1276	b4741
tf-promoter	MarA	acrA	S	b0463	b0463
tf-promoter	MarA	acrZ	W	b0762	b0762
tf-promoter	MarA	aldA	W	b1415	b1415
tf-promoter	MarA	decR	W	b0447	b0447
tf-promoter	MarA	fpr	S	b3924	b3924
tf-promoter	MarA	fumC	S	b1611	b1612
tf-promoter	MarA	hdeA	S	b3510	b3510
tf-promoter	MarA	inaA	S	b2237	b2237
tf-promoter	MarA	lacZ	C	b0344	b0344
tf-promoter	MarA	marR	C	b1530	b1530
tf-promoter	MarA	micF	S	b4439	b4439
tf-promoter	MarA	mlaF	S	b3195	b3195
tf-promoter	MarA	nfo	W	b2159	b2159
tf-promoter	MarA	nfsB	S	b0578	b0578
tf-promoter	MarA	poxB	W	b0871	b0873
tf-promoter	MarA	pqiA	S	b0950	b0950
tf-promoter	MarA	purA	C	b4177	b4177
tf-promoter	MarA	putA	W	b1014	b1014
tf-promoter	MarA	rob	C	b4396	b4396
tf-promoter	MarA	slp	W	b3506	b3506
tf-promoter	MarA	sodA	S	b3908	b3908
tf-promoter	MarA	tolC	W	b3035	b3035
tf-promoter	MarA	waaY	W	b3625	b4760
tf-promoter	MarA	xseA	S	b2509	b2509
tf-promoter	MarA	ybjC	S	b0850	b0850
tf-promoter	MarA	ycgZ	C	b1164	b1164
tf-promoter	MarA	yncE	W	b1452	b1452
tf-promoter	MarA	zwf	S	b1852	b1852
tf-promoter	MarR	marR	C	b1530	b1530
tf-promoter	MatA	ecpA	S	b0293	b0293
tf-promoter	MatA	flhD	S	b1892	b1892
tf-promoter	MatA	fliA	S	b1922	b1922
tf-promoter	MatA	fliC	S	b1923	b1923
tf-promoter	MatA	matA	S	b0294	b0294
tf-promoter	MazEF	mazE	S	b2783	b2784
tf-promoter	MazE	mazE	S	b2783	b2784
tf-promoter	McbR	mcbA	S	b0806	b0806
tf-promoter	McbR	rmf	S	b0953	b0953
tf-promoter	McbR	rsd	S	b3995	b3995
tf-promoter	McbR	yciG	S	b1259	b1259
tf-promoter	MelR	melA	C	b4119	b4119
tf-promoter	MelR	melA	S	b4119	b4119
tf-promoter	MelR	melR	C	b4118	b4118
tf-promoter	MelR	melR	S	b4118	b4118
tf-promoter	MetJ	ahpC	W	b0605	b0605
tf-promoter	MetJ	folE	S	b2153	b2153
tf-promoter	MetJ	metA	C	b4013	b4013
tf-promoter	MetJ	metB	S	b3939	b3939
tf-promoter	MetJ	metC	S	b3008	b3008
tf-promoter	MetJ	metE	S	b3829	b3829
tf-promoter	MetJ	metF	S	b3941	b3941
tf-promoter	MetJ	metF	W	b3941	b3941
tf-promoter	MetJ	metK	W	b2942	b2942
tf-promoter	MetJ	metN	S	b0199	b0199
tf-promoter	MetJ	metN	W	b0199	b0199
tf-promoter	MetJ	metR	S	b3828	b3828
tf-promoter	MetR	glyA	C	b2551	b2551
tf-promoter	MetR	hmp	C	b2552	b2552
tf-promoter	MetR	metE	C	b3829	b3829
tf-promoter	MetR	metE	S	b3829	b3829
tf-promoter	MetR	metH	W	b4019	b4019
tf-promoter	MetR	metR	C	b3828	b3828
tf-promoter	MetR	metR	S	b3828	b3828
tf-promoter	MhpR	mhpA	C	b0347	b0347
tf-promoter	Mlc	malT	S	b3418	b3418
tf-promoter	Mlc	manX	S	b1817	b1817
tf-promoter	Mlc	manX	W	b1817	b1817
tf-promoter	Mlc	mlc	S	b1594	b1594
tf-promoter	Mlc	ptsG	C	b1101	b1101
tf-promoter	Mlc	ptsG	S	b1101	b1101
tf-promoter	Mlc	ptsH	C	b2415	b2415
tf-promoter	MlrA	cadC	S	b4133	b4133
tf-promoter	MlrA	csgD	S	b1040	b1040
tf-promoter	MlrA	ibaG	S	b3190	b3190
tf-promoter	MlrA	rplU	S	b3186	b3186
tf-promoter	MngR	mngA	C	b0731	b0731
tf-promoter	MngR	mngA	S	b0731	b0731
tf-promoter	MngR	mngR	C	b0730	b0730
tf-promoter	MngR	mngR	S	b0730	b0730
tf-promoter	MntR	dps	W	b0812	b0812
tf-promoter	MntR	mntH	S	b2392	b2392
tf-promoter	MntR	mntP	W	b1821	b1821
tf-promoter	MntR	rybA	S	b4416	b4416
tf-promoter	ModE	deoC	S	b4381	b4381
tf-promoter	ModE	dmsA	C	b0894	b0894
tf-promoter	ModE	hycA	S	b2725	b2725
tf-promoter	ModE	moaA	S	b0781	b0781
tf-promoter	ModE	modA	C	b0763	b0763
tf-promoter	ModE	napF	C	b2208	b2208
tf-promoter	ModE	narX	S	b1222	b1222
tf-promoter	ModE	oppA	W	b1243	b1243
tf-promoter	MprA	acrA	W	b0463	b0463
tf-promoter	MprA	mprA	S	b2684	b2684
tf-promoter	MprA	nmpC	W	b0553	b0553
tf-promoter	MqsA	csgD	S	b1040	b1040
tf-promoter	MqsA	cspD	S	b0880	b0880
tf-promoter	MqsA	mqsR	C	b3022	b3022
tf-promoter	MqsA	rpoS	C	b2741	b2742
tf-promoter	MraZ	mioC	S	b3742	b3743
tf-promoter	MraZ	mraZ	C	b0081	b0081
tf-promoter	MurR	murQ	C	b2428	b2428
tf-promoter	MurR	murR	S	b2427	b2427
tf-promoter	Nac	asnC	S	b3743	b3743
tf-promoter	Nac	codB	C	b0336	b0336
tf-promoter	Nac	feaR	W	b1384	b1384
tf-promoter	Nac	gabD	S	b2661	b2659
tf-promoter	Nac	gdhA	S	b1761	b1761
tf-promoter	Nac	gltB	W	b3212	b3212
tf-promoter	Nac	nac	C	b1988	b1988
tf-promoter	Nac	nupC	W	b2393	b2393
tf-promoter	Nac	serA	S	b2913	b2913
tf-promoter	Nac	ydcS	S	b1440	b1440
tf-promoter	NadR	nadA	W	b0750	b0750
tf-promoter	NadR	nadB	C	b2574	b2574
tf-promoter	NadR	pncB	W	b0931	b0931
tf-promoter	NagC	chbB	C	b1738	b1738
tf-promoter	NagC	chbB	S	b1738	b1738
tf-promoter	NagC	chiZ	C	b4808	b4808
tf-promoter	NagC	chiZ	S	b4808	b4808
tf-promoter	NagC	creA	W	b4397	b4397
tf-promoter	NagC	dinI	W	b1061	b1061
tf-promoter	NagC	feoA	W	b3408	b3408
tf-promoter	NagC	fimB	C	b4312	b4312
tf-promoter	NagC	galP	C	b2943	b2943
tf-promoter	NagC	glmU	C	b3730	b3730
tf-promoter	NagC	manX	S	b1817	b1817
tf-promoter	NagC	manX	W	b1817	b1817
tf-promoter	NagC	nagB	C	b0678	b0678
tf-promoter	NagC	nagE	C	b0679	b0679
tf-promoter	NagC	nanC	C	b4311	b4311
tf-promoter	NagC	ptsH	W	b2415	b2415
tf-promoter	NagC	ydeN	W	b1498	b1498
tf-promoter	NagC	ydeP	W	b1501	b1501
tf-promoter	NanR	fimB	C	b4312	b4312
tf-promoter	NanR	nanA	C	b3225	b3225
tf-promoter	NanR	nanC	C	b4311	b4311
tf-promoter	NanR	nanX	C	b4279	b4279
tf-promoter	NarL	adhE	W	b1241	b1241
tf-promoter	NarL	aspA	S	b4139	b4139
tf-promoter	NarL	caiF	W	b0034	b0034
tf-promoter	NarL	citC	W	b0618	b0618
tf-promoter	NarL	cydD	W	b0887	b0887
tf-promoter	NarL	dcuB	W	b4123	b4123
tf-promoter	NarL	dcuS	S	b4125	b4125
tf-promoter	NarL	dmsA	S	b0894	b0894
tf-promoter	NarL	dpiB	W	b0619	b0619
tf-promoter	NarL	fdhF	S	b4079	b4079
tf-promoter	NarL	fdnG	C	b1474	b1474
tf-promoter	NarL	fdnG	S	b1474	b1474
tf-promoter	NarL	focA	S	b0904	b0904
tf-promoter	NarL	frdA	S	b4154	b4154
tf-promoter	NarL	hcp	S	b0873	b0873
tf-promoter	NarL	hyaA	W	b0972	b0972
tf-promoter	NarL	hybO	W	b2997	b2997
tf-promoter	NarL	moeA	W	b0827	b0827
tf-promoter	NarL	napF	S	b2208	b2208
tf-promoter	NarL	narG	C	b1224	b1224
tf-promoter	NarL	narG	S	b1224	b1224
tf-promoter	NarL	narK	C	b1223	b1223
tf-promoter	NarL	narK	S	b1223	b1223
tf-promoter	NarL	nikA	W	b3476	b3476
tf-promoter	NarL	nirB	C	b3365	b3365
tf-promoter	NarL	norV	W	b2710	b2710
tf-promoter	NarL	nrfA	C	b4070	b4070
tf-promoter	NarL	nuoA	W	b2288	b2288
tf-promoter	NarL	ogt	C	b1335	b1338
tf-promoter	NarL	ompW	S	b1256	b1256
tf-promoter	NarL	torC	W	b0996	b0996
tf-promoter	NarL	ubiC	W	b4039	b4039
tf-promoter	NarL	ydeP	S	b1501	b1501
tf-promoter	NarL	ydhY	C	b1674	b1674
tf-promoter	NarL	ydhY	W	b1674	b1674
tf-promoter	NarL	yeaR	S	b1797	b1797
tf-promoter	NarL	ynfE	S	b1587	b1587
tf-promoter	NarL	ytfE	W	b4209	b4209
tf-promoter	NarP	fdhF	W	b4079	b4079
tf-promoter	NarP	fdnG	S	b1474	b1474
tf-promoter	NarP	hcp	W	b0873	b0873
tf-promoter	NarP	hyaA	W	b0972	b0972
tf-promoter	NarP	napF	S	b2208	b2208
tf-promoter	NarP	nirB	C	b3365	b3365
tf-promoter	NarP	norV	W	b2710	b2710
tf-promoter	NarP	nrfA	C	b4070	b4070
tf-promoter	NarP	ydeP	S	b1501	b1501
tf-promoter	NarP	ydhY	C	b1674	b1674
tf-promoter	NarP	yeaR	W	b1797	b1797
tf-promoter	NarP	ytfE	W	b4209	b4209
tf-promoter	NemR	nemR	S	b1649	b1649
tf-promoter	NfeR	nfeF	C	b3070	b3070
tf-promoter	NfeR	nfeR	C	b3071	b3071
tf-promoter	NhaR	nhaA	C	b0019	b0019
tf-promoter	NhaR	nhaA	S	b0019	b0019
tf-promoter	NhaR	osmC	C	b1482	b1482
tf-promoter	NhaR	pgaA	C	b1024	b1024
tf-promoter	NhaR	rrsA	S	b3851	b3851
tf-promoter	NhaR	rrsB	S	b3968	b3968
tf-promoter	NhaR	rrsC	S	b3756	b3756
tf-promoter	NhaR	rrsD	S	b3278	b3278
tf-promoter	NhaR	rrsE	S	b4007	b4007
tf-promoter	NhaR	rrsG	S	b2591	b2591
tf-promoter	NhaR	rrsH	S	b0201	b0201
tf-promoter	NikR	nikA	S	b3476	b3476
tf-promoter	NimR	nimR	C	b1790	b1790
tf-promoter	NimR	nimT	C	b1791	b1791
tf-promoter	NorR	norR	C	b2709	b2709
tf-promoter	NorR	norV	C	b2710	b2710
tf-promoter	NrdR	nrdA	C	b2234	b2234
tf-promoter	NrdR	nrdD	S	b4238	b4238
tf-promoter	NrdR	nrdH	S	b2673	b2673
tf-promoter	NsrR	aceE	W	b0114	b0113
tf-promoter	NsrR	bamE	W	b2617	b2617
tf-promoter	NsrR	bdcA	W	b4249	b4249
tf-promoter	NsrR	cdd	W	b2143	b2143
tf-promoter	NsrR	dkgB	W	b0207	b0207
tf-promoter	NsrR	dsdC	W	b2364	b2364
tf-promoter	NsrR	feaB	W	b1385	b1385
tf-promoter	NsrR	feaR	W	b1384	b1384
tf-promoter	NsrR	fliA	S	b1922	b1922
tf-promoter	NsrR	fliA	W	b1922	b1922
tf-promoter	NsrR	grxD	W	b1654	b1654
tf-promoter	NsrR	hcp	C	b0873	b0873
tf-promoter	NsrR	hmp	S	b2552	b2552
tf-promoter	NsrR	hycA	W	b2725	b2725
tf-promoter	NsrR	hypA	W	b2726	b2726
tf-promoter	NsrR	lrp	W	b0889	b0889
tf-promoter	NsrR	mepH	W	b1655	b1655
tf-promoter	NsrR	mhpT	W	b0353	b0353
tf-promoter	NsrR	moeA	W	b0827	b0827
tf-promoter	NsrR	ndh	W	b1109	b1109
tf-promoter	NsrR	norR	W	b2709	b2709
tf-promoter	NsrR	nrfA	C	b4070	b4070
tf-promoter	NsrR	nrfA	W	b4070	b4070
tf-promoter	NsrR	pgpC	W	b2560	b2560
tf-promoter	NsrR	rybB	W	b4417	b4417
tf-promoter	NsrR	sodB	W	b1656	b1656
tf-promoter	NsrR	sufA	W	b1684	b1684
tf-promoter	NsrR	tehA	W	b1429	b1429
tf-promoter	NsrR	thrS	W	b1719	b1719
tf-promoter	NsrR	tsgA	W	b3364	b3364
tf-promoter	NsrR	waaH	W	b3615	b3615
tf-promoter	NsrR	wecA	W	b3784	b3784
tf-promoter	NsrR	ydbD	W	b1407	b1407
tf-promoter	NsrR	yeaR	W	b1797	b1797
tf-promoter	NsrR	ygbA	W	b2732	b2732
tf-promoter	NsrR	ytfE	C	b4209	b4209
tf-promoter	NtrC	argT	S	b2310	b2310
tf-promoter	NtrC	astC	C	b1748	b1748
tf-promoter	NtrC	ddpX	S	b1488	b1488
tf-promoter	NtrC	glnA	C	b3870	b3870
tf-promoter	NtrC	glnA	S	b3870	b3870
tf-promoter	NtrC	glnH	S	b0811	b0811
tf-promoter	NtrC	glnK	W	b0450	b0450
tf-promoter	NtrC	glnL	C	b3869	b3870
tf-promoter	NtrC	patA	S	b3073	b3073
tf-promoter	NtrC	patA	W	b3073	b3073
tf-promoter	NtrC	potF	W	b0854	b0854
tf-promoter	NtrC	relA	S	b2784	b2784
tf-promoter	NtrC	rseD	S	b4725	b4725
tf-promoter	NtrC	rutA	S	b1012	b1012
tf-promoter	NtrC		W	NA	NaN
tf-promoter	NtrC	yeaE	S	b1781	b1781
tf-promoter	NtrC	yeaG	W	b1783	b1783
tf-promoter	NtrC	yhdW	S	b3268	b3268
tf-promoter	OmpR	bolA	S	b0435	b0435
tf-promoter	OmpR	cadB	S	b4132	b4132
tf-promoter	OmpR	cadC	S	b4133	b4133
tf-promoter	OmpR	csgD	C	b1040	b1040
tf-promoter	OmpR	dtpA	C	b1634	b1634
tf-promoter	OmpR	ecnB	W	b4411	b4410
tf-promoter	OmpR	fadL	S	b2344	b2344
tf-promoter	OmpR	fadL	W	b2344	b2344
tf-promoter	OmpR	feoA	C	b3408	b3408
tf-promoter	OmpR	flhD	W	b1892	b1892
tf-promoter	OmpR	micF	C	b4439	b4439
tf-promoter	OmpR	nmpC	C	b0553	b0553
tf-promoter	OmpR	ompC	C	b2215	b2215
tf-promoter	OmpR	ompF	C	b0929	b0929
tf-promoter	OmpR	ompF	S	b0929	b0929
tf-promoter	OmpR	omrA	S	b4444	b4444
tf-promoter	OmpR	omrB	S	b4445	b4445
tf-promoter	OmpR	pgaA	S	b1024	b1024
tf-promoter	OmpR	sra	W	b1480	b1481
tf-promoter	OxyR	ahpC	C	b0605	b0605
tf-promoter	OxyR	ccp	C	b3518	b3518
tf-promoter	OxyR	ccp	S	b3518	b3518
tf-promoter	OxyR	dps	S	b0812	b0812
tf-promoter	OxyR	dps	W	b0812	b0812
tf-promoter	OxyR	dsbG	C	b0604	b0604
tf-promoter	OxyR	elaB	C	b2266	b2266
tf-promoter	OxyR	fhuF	C	b4367	b4367
tf-promoter	OxyR	fhuF	S	b4367	b4367
tf-promoter	OxyR	gntP	W	b4321	b4321
tf-promoter	OxyR	gor	W	b3500	b3500
tf-promoter	OxyR	grxA	C	b0849	b0849
tf-promoter	OxyR	grxA	S	b0849	b0849
tf-promoter	OxyR	hcp	S	b0873	b0873
tf-promoter	OxyR	hemF	W	b2436	b2435
tf-promoter	OxyR	hemH	S	b0475	b0475
tf-promoter	OxyR	isrC	C	b4435	b4435
tf-promoter	OxyR	isrC	S	b4435	b4435
tf-promoter	OxyR	katG	C	b3942	b3942
tf-promoter	OxyR	katG	S	b3942	b3942
tf-promoter	OxyR	metE	S	b3829	b3829
tf-promoter	OxyR	metR	S	b3828	b3828
tf-promoter	OxyR	mntH	C	b2392	b2392
tf-promoter	OxyR	oxyR	C	b3961	b3961
tf-promoter	OxyR	oxyS	C	b4458	b4458
tf-promoter	OxyR	sufA	C	b1684	b1684
tf-promoter	OxyR	trxC	C	b2582	b2582
tf-promoter	OxyR	uof	C	b4637	b0684
tf-promoter	OxyR	uxuA	W	b4322	b4322
tf-promoter	OxyR	ybjC	C	b0850	b0850
tf-promoter	OxyR	ychF	S	b1203	b1204
tf-promoter	OxyR	yjjZ	C	b4567	b4567
tf-promoter	OxyR	zinT	S	b1973	b1973
tf-promoter	OxyR	znuA	S	b1857	b1857
tf-promoter	OxyR	znuC	S	b1858	b1858
tf-promoter	PaaX	paaA	C	b1388	b1388
tf-promoter	PaaX	paaX	S	b1399	b1399
tf-promoter	PaaX	paaZ	C	b1387	b1387
tf-promoter	PdeL	fliF	S	b1938	b1938
tf-promoter	PdeL	pdeL	C	b0315	b0315
tf-promoter	PdhR	cyoA	C	b0432	b0432
tf-promoter	PdhR	fecA	W	b4291	b4291
tf-promoter	PdhR	glcD	C	b2979	b2979
tf-promoter	PdhR	grcA	S	b2579	b2579
tf-promoter	PdhR	hemL	W	b0154	b0154
tf-promoter	PdhR	mraZ	S	b0081	b0081
tf-promoter	PdhR	ndh	C	b1109	b1109
tf-promoter	PdhR	pdhR	C	b0113	b0113
tf-promoter	PdhR	tomB	W	b0461	b0461
tf-promoter	PepA	carA	S	b0032	b0032
tf-promoter	PepA	pepA	S	b4260	b4260
tf-promoter	PgrR	tyrR	S	b1323	b1321
tf-promoter	PgrR	ycjG	S	b1325	b1325
tf-promoter	PgrR	ycjX	S	b1321	b1321
tf-promoter	PgrR	ycjY	C	b1327	b1327
tf-promoter	PhoB	adiC	W	b4115	b4115
tf-promoter	PhoB	amn	W	b1982	b1982
tf-promoter	PhoB	argP	W	b2916	b2916
tf-promoter	PhoB	asr	S	b1597	b1597
tf-promoter	PhoB	cra	W	b0080	b0080
tf-promoter	PhoB	cusC	C	b0572	b0572
tf-promoter	PhoB	cusR	C	b0571	b0571
tf-promoter	PhoB	eda	S	b1850	b1851
tf-promoter	PhoB	feaR	S	b1384	b1384
tf-promoter	PhoB	gadX	W	b3516	b3517
tf-promoter	PhoB	hiuH	S	b1970	b1970
tf-promoter	PhoB	mipA	S	b1782	b1782
tf-promoter	PhoB	ompF	W	b0929	b0929
tf-promoter	PhoB	phnC	S	b4106	b4106
tf-promoter	PhoB	phoA	C	b0383	b0383
tf-promoter	PhoB	phoB	C	b0399	b0399
tf-promoter	PhoB	phoE	C	b0241	b0241
tf-promoter	PhoB	phoE	S	b0241	b0241
tf-promoter	PhoB	phoH	C	b1020	b1020
tf-promoter	PhoB	phoQ	W	b1129	b1130
tf-promoter	PhoB	phoU	W	b3724	b3728
tf-promoter	PhoB	pitB	W	b2987	b2987
tf-promoter	PhoB	prpR	S	b0330	b0330
tf-promoter	PhoB	psiE	S	b4030	b4030
tf-promoter	PhoB	pstS	C	b3728	b3728
tf-promoter	PhoB	rcdB	S	b3521	b3521
tf-promoter	PhoB	rspR	S	b1540	b1540
tf-promoter	PhoB	sbcD	C	b0398	b0398
tf-promoter	PhoB	tktB	W	b2465	b2464
tf-promoter	PhoB	ugpB	C	b3453	b3453
tf-promoter	PhoB	ugpB	S	b3453	b3453
tf-promoter	PhoB	waaH	W	b3615	b3615
tf-promoter	PhoB	yegH	S	b2063	b2063
tf-promoter	PhoB	ytfK	W	b4217	b4217
tf-promoter	PhoP	acrA	W	b0463	b0463
tf-promoter	PhoP	argD	W	b3359	b3359
tf-promoter	PhoP	borD	S	b0557	b0557
tf-promoter	PhoP	clpS	S	b0881	b0881
tf-promoter	PhoP	cysB	W	b1275	b1275
tf-promoter	PhoP	dcuD	W	b3227	b3227
tf-promoter	PhoP	fadL	W	b2344	b2344
tf-promoter	PhoP	gadE	W	b3512	b3512
tf-promoter	PhoP	gadW	S	b3515	b3517
tf-promoter	PhoP	glgA	W	b3429	b3432
tf-promoter	PhoP	glgB	W	b3432	b3432
tf-promoter	PhoP	hdeA	S	b3510	b3510
tf-promoter	PhoP	hdeD	S	b3511	b3511
tf-promoter	PhoP	hemL	S	b0154	b0154
tf-promoter	PhoP	iraM	S	b1160	b1160
tf-promoter	PhoP	iraM	W	b1160	b1160
tf-promoter	PhoP	malS	W	b3571	b3571
tf-promoter	PhoP	metB	W	b3939	b3939
tf-promoter	PhoP	mgrB	S	b1826	b1826
tf-promoter	PhoP	mgrR	W	b4698	b4698
tf-promoter	PhoP	mgtL	C	b4702	b4702
tf-promoter	PhoP	mgtS	W	b4599	b4599
tf-promoter	PhoP	nagA	S	b0677	b0678
tf-promoter	PhoP	ompT	C	b0565	b0566
tf-promoter	PhoP	pagP	W	b0622	b0622
tf-promoter	PhoP	phoP	S	b1130	b1130
tf-promoter	PhoP	purH	W	b4006	b4006
tf-promoter	PhoP	rstA	S	b1608	b1608
tf-promoter	PhoP	rutA	W	b1012	b1012
tf-promoter	PhoP	safA	S	b1500	b1500
tf-promoter	PhoP	slyB	S	b1641	b1641
tf-promoter	PhoP	tolC	W	b3035	b3035
tf-promoter	PhoP	treR	C	b4241	b4241
tf-promoter	PhoP	ybjG	W	b0841	b0841
tf-promoter	PhoP	ydeP	W	b1501	b1501
tf-promoter	PhoP	yrbL	S	b3207	b3207
tf-promoter	PlaR	plaR	C	b3574	b3574
tf-promoter	PlaR	yiaK	C	b3575	b3575
tf-promoter	PrpR	prpB	W	b0331	b0331
tf-promoter	PrpR	prpR	W	b0330	b0330
tf-promoter	PspF	pspA	C	b1304	b1304
tf-promoter	PspF	pspF	C	b1303	b1303
tf-promoter	PspF	pspG	C	b4050	b4050
tf-promoter	PurR	carA	S	b0032	b0032
tf-promoter	PurR	codB	S	b0336	b0336
tf-promoter	PurR	cvpA	C	b2313	b2313
tf-promoter	PurR	gcvT	W	b2905	b2905
tf-promoter	PurR	glnB	S	b2553	b2554
tf-promoter	PurR	glyA	C	b2551	b2551
tf-promoter	PurR	guaB	S	b2508	b2508
tf-promoter	PurR	hflD	S	b1132	b1132
tf-promoter	PurR	prs	S	b1207	b1209
tf-promoter	PurR	purA	S	b4177	b4177
tf-promoter	PurR	purC	C	b2476	b2476
tf-promoter	PurR	purE	S	b0523	b0523
tf-promoter	PurR	purH	C	b4006	b4006
tf-promoter	PurR	purL	S	b2557	b2557
tf-promoter	PurR	purM	C	b2499	b2499
tf-promoter	PurR	purR	C	b1658	b1658
tf-promoter	PurR	purT	C	b1849	b1849
tf-promoter	PurR	pyrC	C	b1062	b1062
tf-promoter	PurR	pyrD	S	b0945	b0945
tf-promoter	PurR	speA	S	b2938	b2938
tf-promoter	PutA	putA	C	b1014	b1014
tf-promoter	PutA	putP	C	b1015	b1015
tf-promoter	PuuR	puuA	C	b1297	b1297
tf-promoter	PuuR	puuA	S	b1297	b1297
tf-promoter	PuuR	puuD	C	b1298	b1298
tf-promoter	PuuR	puuD	S	b1298	b1298
tf-promoter	PyrR	yhjX	C	b3547	b3547
tf-promoter	QseB	feaR	W	b1384	b1384
tf-promoter	QseB	fimA	W	b4314	b4314
tf-promoter	QseB	flhD	W	b1892	b1892
tf-promoter	QseB	qseB	S	b3025	b3025
tf-promoter	RbsR	add	C	b1623	b1623
tf-promoter	RbsR	purH	C	b4006	b4006
tf-promoter	RbsR	rbsD	C	b3748	b3748
tf-promoter	RcdA	asr	S	b1597	b1597
tf-promoter	RcdA	bluF	C	b1163	b1163
tf-promoter	RcdA	csgD	S	b1040	b1040
tf-promoter	RcdA	rmf	S	b0953	b0953
tf-promoter	RcdA	rsd	S	b3995	b3995
tf-promoter	RcdA	sulA	C	b0958	b0958
tf-promoter	RcdA	yagK	S	b0277	b0277
tf-promoter	RcdA	ydeI	S	b1536	b1536
tf-promoter	RclR	rclA	S	b0304	b0304
tf-promoter	RcnR	rcnA	S	b2106	b2106
tf-promoter	RcnR	rcnR	S	b2105	b2105
tf-promoter	RcsAB	csgD	W	b1040	b1040
tf-promoter	RcsAB	flhD	C	b1892	b1892
tf-promoter	RcsAB	rcsA	C	b1951	b1951
tf-promoter	RcsAB	rcsA	W	b1951	b1951
tf-promoter	RcsAB	wza	C	b2062	b2062
tf-promoter	RcsAB	wza	W	b2062	b2062
tf-promoter	RcsAB	yjbE	W	b4026	b4026
tf-promoter	RcsB	bdm	S	b1481	b1481
tf-promoter	RcsB-BglJ	bglG	S	b3723	b3723
tf-promoter	RcsB-BglJ	leuO	S	b0076	b0076
tf-promoter	RcsB-BglJ	sfsB	W	b3188	b3188
tf-promoter	RcsB-BglJ	yecT	W	b1877	b1877
tf-promoter	RcsB-BglJ	yehF	W	b2115	b2115
tf-promoter	RcsB-BglJ	ygiZ	W	b3027	b3027
tf-promoter	RcsB-BglJ	yidL	W	b3680	b3680
tf-promoter	RcsB-BglJ	ykiA	W	b0392	b0392
tf-promoter	RcsB-BglJ	ynbA	W	b1408	b1408
tf-promoter	RcsB-BglJ	ynjI	W	b1762	b1762
tf-promoter	RcsB-BglJ	yqhG	W	b3013	b3013
tf-promoter	RcsB	ftsA	S	b0094	b0081
tf-promoter	RcsB	gadA	C	b3517	b3517
tf-promoter	RcsB	gadB	W	b1493	b1493
tf-promoter	RcsB	gadY	W	b4452	b4452
tf-promoter	RcsB	hdeA	W	b3510	b3510
tf-promoter	RcsB	hdeD	W	b3511	b3511
tf-promoter	RcsB	lolA	W	b0891	b0891
tf-promoter	RcsB	osmB	W	b1283	b1283
tf-promoter	RcsB	osmC	C	b1482	b1482
tf-promoter	RcsB	rprA	S	b4431	b4431
tf-promoter	RcsB	rseD	C	b4725	b4725
tf-promoter	RcsB	safA	W	b1500	b1500
tf-promoter	RcsB	ydeP	S	b1501	b1501
tf-promoter	RelBE	relB	C	b1564	b1564
tf-promoter	RelBE	relB	S	b1564	b1564
tf-promoter	RelB	relB	C	b1564	b1564
tf-promoter	RelB	relB	S	b1564	b1564
tf-promoter	RhaR	rhaS	C	b3905	b3905
tf-promoter	RhaR	rhaS	S	b3905	b3905
tf-promoter	RhaS	rhaB	C	b3904	b3904
tf-promoter	RhaS	rhaS	S	b3905	b3905
tf-promoter	RhaS	rhaT	C	b3907	b3907
tf-promoter	RhaS	rhaT	S	b3907	b3907
